url,image_url,title_resep,bahan_resep,penyajian_resep
https://resepkoki.co/ayam-krispi-pedas-ala-thailand/,https://resepkoki.co/wp-content/uploads/2017/11/resep-hot-thai-chicken-1.jpg,Ayam Krispi Pedas ala Thailand,"4 paha ayam tanpa tulang dan kulit 1 butir telur 2 sdm dan 1/4 cangkir tepung maizena 1/4 sdt garam 3/4 cangkir tepung terigu Minyak goreng 2 sdm pasta sambal Thailand (dapat dibeli di supermarket yang menjual bahan dari luar Indonesia). 4 cabai kering ukuran besar 1 1/2 sdm cuka 3 sdm gula 3 sdm saus tiram 1 sdm kecap ikan 3 siung bawang putih, dicincang atau diparut 2 sdm air 1 1/2 sdm perasan air jeruk nipis 3 helai daun jeruk, buang tulang daun lalu cincang halus Parutan kulit jeruk nipis 1/2 buah","Langkah 1 : Potong-potong bagian paha ayam menjadi 6 potong (potongan jagan terlalu kecil), letakkan di mangkuk. Masukkan telur, 2 sdm tepung maizena, dan 1/4 sdt garam ke dalam mangkuk berisi ayam, aduk rata dan diamkan dulu. Langkah 2 : Pisahkan 3 bahan saus yaitu perasan jeruk nipis, daun jeruk, dan parutan kulit jeruk. Sisa bahan lainnya yaitu pasta sambal Thailand, cuka, gula, saus tiram, kecap ikan, bawang putih, air, dan cabai kering dimasukkan ke panci saus lalu aduk rata sambil dimasak dengan api kecil sampai mengental. Langkah 3 : Matikan api kompor lalu masukkan 3 bahan yang tersisa dan tidak dimasak, yaitu jeruk nipis, daun jeruk, dan parutan kulit jeruk kemudian aduk rata. Saus sudah siap digunakan sebagai campuran. Langkah 4 : Siapkan 3/4 cangkir tepung terigu dan 1/4 cangkir tepung maizena di wadah besar. Masukkan seluruh potongan ayam ke dalam wadah tepung kemudian aduk rata sampai ayam terbalut sempurna oleh tepung. Langkah 5 : Panaskan minyak goreng lalu masukkan potongan ayam yang terbalur tepung sampai berubah warna menjadi coklat keemasan. Langkah 6 : Taruh saus yang telah siap digunakan ke dalam mangkuk besar, lalu masukkan ayam dan aduk dengan cepat dan merata. Sajikan Ayam krispi Pedas ala Thailand dengan sepiring nasi hangat. Lezatnya Ayam Krispi Pedas ala Thailand ini menggugah selera, tidak hanya kaya rasa namun perpaduan renyahnya kulit ayam dan empuknya daging ayam membuat Anda bersemangat untuk makan siang. Jadi jangan lupa untuk dicoba yah! Klik “Subscribe” untuk terus mendapatkan info dan tips masak terbaru dari kami."
https://resepkoki.co/ayam-krispi-saos-pedas/,https://resepkoki.co/wp-content/uploads/2017/10/ayam-goreng-pedas-oriental-1.jpg,Ayam Krispi Saos Pedas,"2 potong dada ayam tanpa tulang 2 sdm tepung maizena 1 butir telur, pakai putihnya saja 1 buah bawang pre 4 buah daun bawang, potong halus kecil-kecil 1 buah bawang merah, iris halus 1 buah lombok hijau, dipotong tipis-tipis 2 buah lombok merah, dipotong tipis tipis 2 sdm kecap asin 1 sdt gula palm ½ sdt jahe parut Garam Lada","Potong tipis-tipis daging dada ayam. Kemudian campurkan dengan sedikit garam, lada, parutan jahe dan 1 sdm kecap asin aduk rata dan sisihkan dahulu. Potong daun pre memanjang tipis-tipis. Goreng sebentar sampai kering kecoklatan. Angkat daun pre, sisihkan. Potong tipis cabe merah besar, cabe hijau besar dan daun bawang. Sisihkan Untuk saosnya; Dalam mangkok terpisah masukkan kecap asin, sedikit air dan gula palm, diaduk hingga rata. Sisihkan dahulu. Tambahkan tepung maezena dan putih telur ke dalam wadah yang berisi ayam bumbu tadi, aduk semua hingga tercampur rata. Siapkan wajan, beri minyak secukupnya dan goreng daging ayam sampai matang kecoklatan dan terlihat krispi di kulitnya. Setelah kecokelatan angkat dan tiriskan minyak dari dari daging ayam. Sisihkan terlebih dahulu. Panaskan wajan, beri minyak bekas menggoreng daun pre tadi, masukkan bawang merah, cabe hijau dan cabe merah dan daun bawang yang tadi sudah dipotong tipis-tipis. Tumis sampai layu, tambahkan 1 siung bawang putih cincang, dan saos yang sudah kita campur tadi, aduk rata Lalu tambahkan ayam goreng krispinya, masak sampai bumbu tercampur rata. Sajikan di atas piring dan beri taburan bawang pre goreng. Yumm…..dijamin ini akan membuat suasana makan siang anda semakin nikmat. Ayo, segera dicoba ya. Klik “Subscribe” untuk terus mendapatkan info dan tips masak terbaru dari kami. Ayam Krispi Saos Pedas"
https://resepkoki.co/ayam-goreng-mentega-saus-madu/,https://resepkoki.co/wp-content/uploads/2017/09/ayam-goreng-mentega-madu-1.jpg,Ayam Goreng Mentega Saus Madu,"4 potong paha ayam (bisa diganti dengan bagian ayam lainnya) 2 sdm kecap asin 5 sdm madu 2 sdm saus sriracha (bisa diganti saus sambal bangkok) Wijen, secukupnya ½ biji jeruk nipis 4 biji bawang putih Daun cilantro, iris halus, secukupnya","Langkah 1 : Bumbui daging paha ayam dengan sedikit garam dan lada. Langkah 2 : Lalu panaskan penggorengan anti lengket di atas api, beri sedikit minyak (jika ada pakai olive oil). Goreng ayam hingga kecoklatan. Bolak balik setiap 2 menit. Langkah 3 : Hasilnya akan kecoklatan seperti di atas pada setiap sisinya. Sisihkan Langkah 4 : Siapkan saos, campur jadi satu dengan kecap asin, bawang putih cincang, madu, air perasan ½ buah jeruk nipis dan daun cilantro dan tambahkan saos sriracha, aduk hingga tercampur rata. Langkah 4 : Tuang campuran saos ke dalam gorengan ayam tadi, masak sebentar. Matikan kompor, angkat wajan, pindahkan ke dalam oven lalu panggang dengan suhu 200oC selama 20 menit. Catataan: Usahakan pan yang Anda pakai itu bisa dimasukkan dalam oven. Namun jika tidak bisa, maka Anda boleh memindahkan ke dalam wadah tahan panas (oven). Yummy. Setelah 20 menit, keluarkan dari oven dan beri taburan biji wijen dan tambahkan sedikit lagi daun cilantro jika Anda suka. Sajikan ayam goreng mentega saos madu ini dengan nasi hangat. Dijamin Anda akan puas dengan perpaduan rasa madu dan mentega yang manis gurih. Resep ini mudah sekali dibuat, Anda tidak akan rugi jika mencobanya. Ayo segera dicoba ya..! Klik “Subscribe” untuk terus mendapatkan info dan tips masak terbaru dari kami."
https://resepkoki.co/cara-membuat-ayam-goreng-kfc/,https://resepkoki.co/wp-content/uploads/2013/06/ayam-goreng-kfc.jpg,Cara Membuat Ayam Goreng KFC Super Renyah (Resep Anti Gagal),"1 kg ayam, potong-potong 1 sdt bubuk bawang putih 1 sdt lada halus 1/4 sdt bubuk cabe merah kering 1/2 sdt garam halus Minyak untuk menggoreng 300 ml air dingin /air es 300 g tepung terigu tinggi protein (saran, cap cakra kembar) 40 g tepung maizena 1/2 sdm susu bubuk 1 butir kuning telur 1/2 sdt baking soda 1/2 sdt garam halus 1/2 sdt lada halus 400 g tepung terigu tinggi protein 100 g tepung maizena 1/2 sdt baking soda 1 sdt bubuk kaldu instan rasa ayam 1 sdt bubuk bawang putih 1/4 garam halus (bila ingin rasa ayam pedas, anda bisa menambahkan bubuk cabe) Campuran tepung dan air: Yang harus diingat, campuran tepung sama air ini jangan terlalu kental, sebaiknya keencerannya mirip dengan adonan tepung pisang goreng. Ketebalan tepung: Banyak yang berpikir bahwa untuk menghasilkan ayam crispy adalah dengan tepung yang tebal. Tetapi justru tepung tebal itu yang jadi biang kerok kenapa ayam crispynya gak crispy. Satu kali balut sudah cukup.","Pelapis cair: Campur tepung terigu, tepung maizena, susu bubuk, baking powder, lada, garam dan vetsin. Aduk rata. Masukkan kuning telur dan air sedikit demi sedikit sambil di aduk hingga tercampur rata. Simpan di dalam kulkas/tempat yang dingin. Pelapis Kering: Campur semua bahan pelapis kering. Aduk rata. Sisihkan. Bumbui potongan ayam dengan lada, garam, bawang putih bubuk dan cabe merah bubuk. Aduk rata. Diamkan 15 menit agar bumbu meresap. Gulingkan potongan ayam ke dalam pelapis kering hingga seluruh permukaan terselimuti tepung. Celupkan ke dalam pelapis cair dan gulingkan kembali ke dalam pelapis kering sambil diremasremas. Lakukan hingga 2 kali bila ingin ayam yang ekstra kriuk. Lakukan cara ini hingga ayam habis. Panaskan minyak, goreng ayam di dalam minyak banyak dengan panas sedang. Masak hingga ayam matang, berwarna kuning kecokelatan dan kering. Angkat, tiriskan. Ayam Goreng Tepung ala Kentucky siap dihidangkan bersama saus & sambal."
https://resepkoki.co/abon-ayam-kriuk/,https://resepkoki.co/wp-content/uploads/2017/08/abon-ayam-04.jpg,Cara Membuat Abon Ayam Kriuk,"1 kg daging ayam Garam, secukupnya Kaldu bubuk (Bisa menggunakan Bubuk Alsultan Ayam agar lebih sehat) 10 siung bawang putih, parut halus (Bisa menggunakan Alat Pemarut Serbaguna) 2 ruas jari kencur 1 sdt merica","Bahan : Langkah 1 : Cuci bersih daging ayam kemudian rebus hingga matang. Tiriskan dan tunggu sampai dingin. Setelah lumayan dingin pukul-pukul daging ayam menggunakan ulekan sampai hancur kemudian suwir-suwir. Langkah 2 : Campurkan daging ayam suwir dengan bumbu halus, garam dan kaldu bubuk, aduk rata. Diamkan selama kurang lebih 20 menit agar bumbu meresap sempurnya. Langkah 3 : Panaskan minyak goreng, masukkan daging ayam yang sudah dibumbui. Goreng hingga garing. Jangan lupa untuk terus diaduk agar tidak gosong."
https://resepkoki.co/bakso-kaldu-ayam-isi-telur-puyuh/,https://resepkoki.co/wp-content/uploads/2017/07/bakso-telur-puyuh.jpg,Cara Membuat Bakso Kaldu Ayam Isi Telur Puyuh,"10 btr telur puyuh, rebus 250 gr daging cincang 1 btr telur ayam 1 sdm susu bubuk 1 sdm tepung terigu 1 sdt garam 1/2 sdt merica bubuk 1/4 sdt pala bubuk 750 gr kaldu ayam 30 gr bihun 1 siung bawang putih, cincang halus 1 sdt garam (bisa di ganti dengan Alsultan rasa ayam) Daun bawang, rajang","Campurkan daging cicang dengan susu, telur, garam, pala, merica dan tepung terigu. Aduk rata. Bagi adonan menjadi 10 bagian sama rata. Masukkan telur puyuh ditengah-tengan adonan. Bungkus rapi. Sisihkan. Kuah : Didihkan kaldu ayam, masukkan bawang putih dan garam. Setelah mendidih, masukkan bola-bola bakso. Masak hingga matang sempurna. Penyajian : Masukkan bihun dan tuang bakso serta kuah diatasnya.Taburi daun bawang"
https://resepkoki.co/resep-perkedel-kentang/,https://resepkoki.co/wp-content/uploads/2015/10/perkedelkentang1.jpg,Resep Perkedel Kentang,"½ kg kentang ½ kaleng kornet 2 batang seledri, iris halus 3 sdm bawang merah goreng 1 butir telur ayam, kocok 1 butir putih telur, dikocok (untuk lapisan luar perkedel) Minyak goreng secukupnya 4 siung bawang putih ½ sdt merica ¼ buah pala ½ sdt garam","Panaskan minyak cukup banyak, goreng kentang hingga kuning kecokelatan. Haluskan kentang selagi panas. Campur kentang, bumbu halus, kornet, seledri, bawang merah goreng dan telur. Bentuk bulat pipih. Celupkan ke dalam kocokan putih telur. Goreng hingga matang kecokelatan. Angkat dan hidangkan."
https://resepkoki.co/ayam-tulang-lunak/,https://resepkoki.co/wp-content/uploads/2017/04/ayam-goreng-tulang-lunak.png,Tips & Cara Membuat Ayam Tulang Lunak Yang Asli Lunak,"1 ekor ayam kampung, pilih yang muda 2 sdt baking powder 1 liter santan Minyak, untuk menggoreng 6 btr bawang merah 6 btr bawang putih 6 btr kemiri, sangrai 2 sdm minyak, untuk menumis 2 sdt ketumbar, sangrai 1 ruas kunyit 1 ruas jahe Daun pisang 7 lembar daun salam 4 lembar daun jeruk 3 btg serai, memarkan 2 ruas lengkuas, memarkan 2 sdt garam 1 sdm gula pasir 1 sdt kaldu bubuk (bisa pakai Alsultan) 1 sdm air asam jawa","Panci presto (Kami biasa memakai panci presto Maxim kapasitas 6 liter) Sebelum digunakan untuk merebus ayam, alasi dasar panci dengan daun pisang. Ini berguna untuk memberikan efek harum pada ayam.  Tata daun di dasar panci, baru letakkan ayam yang telah dibumbui dan masukkan santan hingga ayam terendam. Usahakan menggunakan ayam kampung sebagai bahan utama, bisa dibeli di supermarket terdekat. Untuk memasak ayam kampung ukuran kecil cukup membutuhkan waktu kurang lebih selama 1 jam. Jika anda menggunakan ayam kampung yang lebih besar dan mungkin lebih tua, maka waktu merebusnya tentunya akan lebih lama."
https://resepkoki.co/ayam-hot-jeletot/,https://resepkoki.co/wp-content/uploads/2017/04/2-ayam-hot-jeletot.jpg,Ayam Hot Jeletot,"500 gr ayam 1 cm lengkuas, memarkan 1 batang serai 3 lembar daun jeruk Garam, secukupnya Gula, secukupnya Minyak, untuk menggoreng Air, secukupnya 1 buah tomat 1 ruas jahe 5 buah cabe merah 6 siung bawang merah 6 siung bawah putih 10 buah cabe rawit","Langkah 1, Sebelumnya Anda cuci bersih dulu ayam dan lumuri dengan jeruk nipis agar tidak berbau amis. Kemudian goreng ayam hingga setengah matang. Sisihkan. Langkah 2, Haluskan bumbu halus, Anda bisa menggunakan blender atau menguleknya. Kemudian Tumis bumbu halus hingga harum. Langkah 3, Masukkan daun jeruk, sereh dan lengkuas yang sudah dimemarkan. Tambahkan air secukupnya. Langkah 4, Masukkan ayam yang sudah digoreng tadi. Kemudian tambahkan garam dan gula secukupnya. Koreksi rasa. Masak hingga bumbu meresep. Ayam Hot Jeletot siap dihidangkan."
https://resepkoki.co/resep-chicken-karaage/,https://resepkoki.co/wp-content/uploads/2017/03/00-chicken-karaage.jpg,Resep Chicken Karaage,"350 gr daging ayam fillet, potong kotak besar 150 gr tepung beras 100 gr tepung terigu 4 btr telur ayam, kocok lepas 1 sdt lada putih 1 sdt garam","Langakh 1 : Masukkan daging ayam yang sudah di potong, tambahkan garam dan lada. Aduk rata dan diamkan hingga bumbu meresap. Langkah 2 : Di mangkok yang lain, masukkan tepung beras dan tepung terigu, aduk rata. Masukkan kocokan telur, aduk rata. Masukkan daging ayam yang sudah dibumbui, aduk hingga daging ayam terbalur tepung."
https://resepkoki.co/ayam-suwir-bumbu-rujak/,https://resepkoki.co/wp-content/uploads/2017/02/ayam-bumbu-rujak.jpg,Ayam Suwir Bumbu Rujak,"500 gr daging ayam fillet 300 ml santan 2 sdm minyak, untuk menumis 2 batang serai, ambil bagian putihnya, memarkan 2 lembar daun salam 2 lembar daun jeruk 2 sdt garam 1 sdm gula pasir 1 sdm gula merah, sisir halus 1 sdm air jeruk nipis 1 ruas lengkuas, memarkan 7 butir bawang merah 5 siung bawang putih 5 buah cabe merah 3 buah cabe rawit (bisa ditambah atau dikurangi) 3 butir kemiri, sangrai 1 cm jahe","Pertama lumuri daging ayam fillet dengan air jeruk nipis, biarkan sebentar. Kemudian rebus hingga matang dan empuk lalu disuwir-suwir. Sisihkan. Panaskan 2 sdm minyak diatas wajan. Tumis bumbu halus hingga wangi. Kemudian masukkan serai, daun jeruk, daun salam dan lengkuas. Aduk rata. Masukkan daging ayam suwir, aduk hingga bumbu tercampur rata. Tuang santan sedikit demi sedikit sambail sesekali diaduk. Tambahkan garam, gula merah dan gula pasir. Koreksi rasa. Masak dengan api kecil, tutup wajan dan masak hingga santan menyusut. Angkat dan sajikan."
https://resepkoki.co/kol-gulung-isi-ayam-udang/,https://resepkoki.co/wp-content/uploads/2017/02/kol-gulung-isi-ayam-udang.jpg,Kol Gulung Isi Ayam Udang,"1 buah kol 100 gr daging ayam 80 gr udang, kupas kulitnya 1 butir telur 1 siung bawang putih, haluskan 1/2 sdm tepung maizena 1/2 sdt gula pasir 1/2 sdt saus tiram 1/4 sdt merica bubuk 1/4 sdt garam (bisa diganti dengan kaldu bubuk Alsultan NON MSG, serta rendah garam cocok untuk Anda yang sedang mengurangi garam)","Cincang halus ayam dan udang atau jika Anda bisa menggunakan food processor jika memilikinya. Campur irisan ayam udang dengan 1 butir telur, bawang putih, maizena, gula pasir, saus tiram, merica bubuk dan garam (Alsultan). Aduk rata. Koreksi rasa dengan cara merebus atau menggoreng sedikit adonan, jika sudah sesuai sisihkan. Siapkan beberapa lembar kol, pilih yang lebar. Celupkan kol sebentar di dalam air mendidih hingga layu. Beri isian adonan ayam udang yang sudah dibumbui, gulung. Lakukan hingga semua bahan habis. Kukus selama kurang lebih 20 menit atau hingga matang."
https://resepkoki.co/ayam-goreng-serundeng/,https://resepkoki.co/wp-content/uploads/2017/02/00-ayam-goreng-serundeng.jpg,Ayam Goreng Serundeng,"800 ml santan cair ½ ekor ayam, potong 8 bagian ½ butir kelapa parut ½ butir jeruk nipis 1 batang sereh, geprek 2 lembar daun salam 3 lembar daun jeruk Garam, secukupnya Gula, secukupnya Merica. secukupnya Minyak 5 buah bawang merah 2 siung bawang putih 2 butir kemiri 2 ruas lengkuas 2 ruas kunyit 1 ruas jahe 1 sdt ketumbar biji ¼ sdt merica biji Minyak, secukupnya","Rendam potongan ayam dengan perasaan air jeruk nipis, diamkan sebentar. Sisihkan. Masukkan semua bahan bumbu halus ke dalam blender khusus bumbu. Blender hingga semua bahan halus dan tercampur rata. Sisihkan. Panaskan minyak diatas wajan. Masukkan bumbu halus, daun jeruk, daun salam dan sereh geprek. Tumis sebentar. Kemudian masukkan ayam, masak hingga ayam berubah warna. Masukkan kelapa parut ke dalam wajan yang berisi ayam yang digoreng dengan bumbu, aduk sebentar. Kemudian masukkan santan cair, merica, garam dan gula. Masak hingga santan menyusut. Angkat. Panaskan minyak cukup banyak kemudian masukkan ayam, goreng hingga kecokelatan dan matang. Lakukan hingga semua potongan ayam habis. Goreng bumbu kelapa parut tadi hingga kecokelatan. Angkat dan tiriskan. Sajikan ayam bersama dengan serundengnya serta nasi hangat dan sambal sebagai pendamping."
https://resepkoki.co/ayam-pop/,https://resepkoki.co/wp-content/uploads/2017/02/00-ayam-pop.jpg,Ayam Pop Khas Padang,"1 ekor ayam, bersihkan, kupas kulitnya, potong sesuai selera 400 ml air kelapa 5 siung bawang putih, haluskan 3 ruas atau 5 cm jahe, haluskan 1 sdt merica 1 sdt garam Minyak Mentega","Letakkan potongan daging ayam ke dalam wadah, kemudian campurkan jahe dan bawang putih yang sudah dihaluskan tadi. Masukkan merica dan garam sesuai selera. Tambahkan air kelapa muda, aduk rata menggunakan tangan. Terakhir simpan campuran ayam yang sudah dibumbui tadi di dalam kulkas selama 30 menit. Siapkan panci kukus. Kemudian masukkan daging ayam yang sudah didinginkan tadi. Kukus daging ayam selama 30 menit atau sampai matang. Siapkan minyak goreng yang di dalamnya sudah dimasukkan mentega, panaskan. Masukkan daging ayam yang sudah dikukus kedalam penggorengan, goreng sebentar. Angkat. Hidangkan ayam pop dengan nasi putih hangat beserta lalapan dan sambal sesuai selera. Selamat menikmati"
https://resepkoki.co/usus-ayam-pedas-manis/,https://resepkoki.co/wp-content/uploads/2016/12/sate-usus-pedas-manis.jpg,Usus Ayam Pedas Manis,"600 ml air 250 gr usus ayam 2 cm lengkuas, geprek 2 lembar daun salam 1/2 sdt kaldu bubuk 1/2 sdt gula merah Tusuk Sare 50 gr cabai merah 4 btr kemiri 5 btr bawang merah 2 siung bawang putih 1 cm jahe 1/4 sdt ketumbar","Cuci bersih usus ayam, bilas berkali-kali tambahkan jeruk nipis. Rebus sebentar hingga air mendidih dan tiriskan. Atau lihat tipsnya disini. Tumis bumbu halus hingga harum dan matang. Masukkan juga lengkuas dan daun salam. Aduk rata. Masukkan usus dan air serta bumbu-bumbu lainnya. Koreksi rasa Masak hingga bumbu meresap dan kuah habis. Atau hingga usus empuk. Aduk sebentar hingga bumbu agak kering. Setelah usus cukup dingin tusuk dengan tusuk sate. Siap disajikan"
https://resepkoki.co/resep-ayam-sawi-masak-kecap/,https://resepkoki.co/wp-content/uploads/2016/12/ayam-sawi-masak-kecap.jpg,Resep Ayam Sawi Masak Kecap,"500 gr daging ayam, rebus matang kemudian suwir-suwir 200 ml air kaldu 3 ikat sawi, potong-potong 2 btr telur, kocok lepas 7 cabe rawit 7 sdm kecap manis 3 sdm minyak 3 siung bawang putih, geprek 2 btg daun bawang, iris 1 sdt garam 1/2 sdt merica bubuk 1/2 sdt gula pasir","Panaskan minyak diatas wajan dengan api kecil. Kemudian masukkan kocokan telur dan daun bawang. Masak orak-arik. Sisihkan ditepi wajan. Tumis bawang putih hingga harum dan layu diwajan yang sama. Kemudian masukkan sawi. Aduk-aduk hingga sawi layu. Masukkan suwiran daging ayam, kecap manis, gula, merica dan garam aduk sebentar lalu masukkan kuah kaldu. Tutup wajan. Masak hingga kaldu mendidih, koreksi rasa dan masukkan cabe rawit utuh. Masak hingga kuah sedikit menyusut. Masukkan irisan daun bawang. Aduk rata dan matikan api."
https://resepkoki.co/homemade-nugget-ayam/,https://resepkoki.co/wp-content/uploads/2016/11/nugget-ayam-lezat.jpg,Homemade Nugget Ayam Wortel Simple dan Lezat,"500 gram dada ayam, giling 40 gram wortel, parut kasar menggunakan parutan untuk rujak serut (iris tipis sekali) 2 butir telur 2 sdm tapioka 1 buah bawang bombay cincang 4 buah bawang putih, haluskan 3 sdm mayonaise 1 sdt garam 1 sdm kecap ikan 1 sdm gula pasir 1 sdt lada bubuk 2 butir telur, kocok Tepung panir / tepung roti, secukupnya.","Campur semua bahan dan bumbu, aduk rata Sediakan loyang yg dilapisi plastik, masukkan campuran ayam ke dalam loyang, ratakan dan tekan-tekan loyang agar adonan benar-benar padat. Kukus 30 menit, angkat, dinginkan. (sebaiknya penutup panci kukusan dibungkus serbet) Potong-potong adonan sesuai selera Masukkan potongan nugget ke telur lalu balut dengan tepung panir, lakukan sampe habis Siap dipacking dan dimasukkan ke freezer. Jika and ingin langsung dihidangkan, sebaiknya masukkan ke kulkas dulu minimal selama 30 menit lalu digoreng."
https://resepkoki.co/ayam-bumbu-cabai-hijau/,https://resepkoki.co/wp-content/uploads/2016/10/ayam-bumbu-cabai-hijau.jpg,Resep Ayam Bumbu Cabai Hijau,"½ ekor ayam 1 butir jeruk nipis, ambil airnya 1 sdt garam halus (untuk melumuri ayam) Minyak untuk menggoreng dan menumis 1 batang serai, memarkan 2 cm jahe, memarkan 2 cm lengkuas, memarkan 6 buah cabai hijau besar, buang bijinya potong-potong 100 ml air 1 sdm asam ½ sdt gula pasir 4 butir bawang merah 2 siung bawang putih 2 cm kunyit 1 cm kencur Garam secukupnya ½ sdt terasi goreng","Bersihkan ayam, potong menjadi delapan bagian. Remas dengan air jeruk nipis dan garam. Goreng dalam minyak panas sampai kuning kecokelatan. Panaskan sedikit minyak sisa menggoreng ayam. Tumis bumbu halus, serai, jahe, lengkuas, dan cabai hijau sampai harum dan matang. Masukkan ayam goreng. Tambahkan air, air asam dan gula pasir. Aduk sampai rata. Masak sampai air habis dan bumbu meresap. Angkat."
https://resepkoki.co/ayam-goreng-lengkuas/,https://resepkoki.co/wp-content/uploads/2016/10/ayam-goreng-lengkuas.jpg,Resep Ayam Goreng Lengkuas,"½ ekor ayam, potong menjadi 8 bagian 1 cm lengkuas muda, parut 1 butir jeruk nipis, ambil airnya Garam secukupnya 1 lembar daun salam 4 lembar daun jeruk purut, buang tulang daunnya 2 batang serai, memarkan Minyak untuk menggoreng 6 butir bawang merah 3 siung bawang putih ½ sdt merica 1 butir kemiri","Bersihkan ayam, aduk bersama bumbu halus, lengkuas parut, air jeruk nipis dan garam. Tambahkan daun salam, daun jeruk purut dan serai. Masak dengan api kecil sambil ditutup sampai berair. Aduk dan balik ayam. Masak kembali sampai air habis. Angkat dan dinginkan. Goreng ayam sampai kecokelatan. Sisihkan. Saring bumbu, goreng sampai kecokelatan. Angkat, tiriskan. Taburkan ke atas ayam goreng."
https://resepkoki.co/ayam-goreng-bumbu-kuning/,https://resepkoki.co/wp-content/uploads/2016/10/ayam-goreng-bumbu-kuning.jpg,Resep  Ayam Goreng Bumbu Kuning,"½ ekor ayam, potong 4 bagian 150 ml air 1 mata asam jawa Minyak untuk menggoreng 6 butir bawang merah 3 siung bawang putih 1 sdm ketumbar 3 butir kemiri 3 cm kunyit 1 lembar daun salam 3 lembar daun jeruk purut, buang tulang daunnya Garam secukupnya","Bersihkan ayam, aduk bersama bumbu halus, masukkan air. Masak ayam dengan api kecil sambil ditutup sampai mendidih. Buka tutupnya, balik ayam. Beri asam jawa, tutup panci, lanjutkan kembali memasak sampai air habis. Angkat dan dinginkan. Panaskan minyak, goreng ayam sampai kuning kecokelatan. Angkat."
https://resepkoki.co/ayam-asam-manis/,https://resepkoki.co/wp-content/uploads/2016/10/ayam-masak-manis.jpg,Resep Ayam Asam Manis,"2 potong fillet dada ayam 1 kuning telur 2 sdm tepung maizena 3 sdm kecap asin Minyak untuk menggoreng dan menumis 3 siung bawang putih, memarkan, cincang 2 buah cabai merah besar, iris bulat 2 buah cabai hijau besar, iris bulat 2 sdm saus tomat 1 sdm gula pasir 3 sdm saus sambal 1 sdt bubuk merica 120 ml air kaldu ayam ½ sdt cuka masak 150 gr nanas, potong-potong 1 sdm tepung maizena, larutkan dengan 30 ml air","Potong fillet ukuran 2x2x2 cm. Aduk bersama kuning telur, tepung maizena dan 1 sdm kecap asin. Diamkan selama 20 menit. Goreng potongan ayam sampai matang dan kuning kecokelatan. Angkat, sisihkan. Panaskan 3 sendok makan minyak, tumis bawang putih dan cabai hingga harum dan layu. Tambahkan saus tomat, gula pasir, saus sambal, sisa kecap asin, merica, airl kaldu dan cuka. Biarkan mendidih. Masukkan nanas, aduk rata. Tambahkan larutan maizena. Aduk sampai kental dan mendidih. Masukkan potongan ayam, aduk rata. Angkat."
https://resepkoki.co/resep-garang-asem-ayam-2/,https://resepkoki.co/wp-content/uploads/2016/10/garang-asem-ayam.jpg,Resep Garang Asem Ayam,½ ekor ayam 450 ml santan dari ½ butir kelapa 5 lembar daun salam Garam secukupnya Daun pisang untuk membungkus 10 butir bawang merah 6 siung bawang putih 5 buah belimbing sayur 4 buah tomat hijau 6 buah cabai waeit merah 3 cm lengkuas muda,"Bersihkan ayam, potong menjadi bagian-bagian kecil. Sisihkan. Didihkan santan bersama daun salam, lengkuas dan garam. Masukkan ayam. Masak sampai santan berkurang dan mulai mengental. Angkat ayam, tiriskan. Bagi potongan ayam menjadi lima bagian. Sisihkan. Bagi bumbu iris menjadi lima bagian sama banyak. Siapkan tiga lembar daun pisang, susun menjadi satu. Ambil satu bagian ayam, beri selembar daun salam dari rebusan santan dan seiris lengkuas. Tambahkan santan, bungkus bentuk tum. Semat dengan lidi. Kukus garang asem ayam selama 45 menit sampai ayam benar-benar matang. Angkat."
https://resepkoki.co/gulai-ayam/,https://resepkoki.co/wp-content/uploads/2016/10/gulai-ayam.jpg,Resep Gulai Ayam,"½ ekor ayam, potong menjadi 8 bagian 1 butir jeruk nipis, ambil airnya 3 sdm minyak untuk menumis 3 butir kapulaga 1 lembar daun salam 2 batang serai, memarkan 500 ml santan dari ½ butir kelapa 1 mata asam jawa Garam secukupnya Bawang merah goreng untuk taburan 6 butir bawang merah 3 siung bawang putih 4 buah cabai merah keriting 1½ sdt ketumbar ½ sdt jintan ¼ sdt adas 2 cm kunyit 3 cm lengkuas","Bersihkan ayam, lumuri dengan air jeruk nipis. Sisihkan. Panaskan minyak, tumis bumbu halus bersama kapulaga, daun salam dan serai hingga harum dan matang. Masukkan potongan ayam, aduk sampai kaku. Beri santan, aduk rata. Masak sampai mendidih. Kecilkan api. Tambahkan asam, garam. Aduk, masak sampai santan kental. Angkat. Taburi dengan bawang goreng."
